match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
626,2,Kings XI Punjab,Royal Challengers Bangalore,2,2,M Vijay,HM Amla,S Aravind,0,0,0,0,0,0,6,0,6,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,2,3,M Vijay,HM Amla,S Aravind,0,0,0,0,0,0,0,0,0,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,2,4,M Vijay,HM Amla,S Aravind,0,0,0,0,0,0,0,0,0,M Vijay,bowled,
626,2,Kings XI Punjab,Royal Challengers Bangalore,2,5,WP Saha,HM Amla,S Aravind,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,2,6,HM Amla,WP Saha,S Aravind,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,3,1,HM Amla,WP Saha,CJ Jordan,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,3,2,WP Saha,HM Amla,CJ Jordan,0,0,0,0,0,0,2,0,2,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,3,3,WP Saha,HM Amla,CJ Jordan,0,0,0,0,0,0,0,0,0,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,3,4,WP Saha,HM Amla,CJ Jordan,0,0,0,0,0,0,4,0,4,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,3,5,WP Saha,HM Amla,CJ Jordan,0,0,0,0,0,0,4,0,4,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,3,6,WP Saha,HM Amla,CJ Jordan,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,4,1,WP Saha,HM Amla,YS Chahal,0,0,0,0,0,0,4,0,4,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,4,2,WP Saha,HM Amla,YS Chahal,0,0,0,0,0,0,4,0,4,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,4,3,WP Saha,HM Amla,YS Chahal,0,0,0,0,0,0,4,0,4,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,4,4,WP Saha,HM Amla,YS Chahal,0,0,0,0,0,0,0,0,0,WP Saha,lbw,
626,2,Kings XI Punjab,Royal Challengers Bangalore,4,5,DA Miller,HM Amla,YS Chahal,0,0,0,0,0,0,0,0,0,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,4,6,DA Miller,HM Amla,YS Chahal,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,5,1,DA Miller,HM Amla,S Aravind,0,1,0,0,0,0,0,1,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,5,2,DA Miller,HM Amla,S Aravind,0,0,0,0,0,0,0,0,0,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,5,3,DA Miller,HM Amla,S Aravind,0,1,0,0,0,0,0,1,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,5,4,DA Miller,HM Amla,S Aravind,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,5,5,HM Amla,DA Miller,S Aravind,0,0,0,0,0,0,6,0,6,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,5,6,HM Amla,DA Miller,S Aravind,0,0,0,0,0,0,0,0,0,HM Amla,caught,CJ Jordan
626,2,Kings XI Punjab,Royal Challengers Bangalore,5,7,DA Miller,Gurkeerat Singh,S Aravind,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,5,8,Gurkeerat Singh,DA Miller,S Aravind,0,0,0,0,0,0,0,0,0,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,6,1,DA Miller,Gurkeerat Singh,SR Watson,0,0,0,0,0,0,0,0,0,DA Miller,caught,AB de Villiers
626,2,Kings XI Punjab,Royal Challengers Bangalore,6,2,AR Patel,Gurkeerat Singh,SR Watson,0,1,0,0,0,0,0,1,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,6,3,AR Patel,Gurkeerat Singh,SR Watson,0,0,0,0,0,0,0,0,0,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,6,4,AR Patel,Gurkeerat Singh,SR Watson,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,6,5,Gurkeerat Singh,AR Patel,SR Watson,0,0,0,0,0,0,0,0,0,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,6,6,Gurkeerat Singh,AR Patel,SR Watson,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,6,7,AR Patel,Gurkeerat Singh,SR Watson,0,1,0,0,0,0,0,1,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,6,8,AR Patel,Gurkeerat Singh,SR Watson,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,7,1,AR Patel,Gurkeerat Singh,VR Aaron,0,0,0,0,0,0,6,0,6,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,7,2,AR Patel,Gurkeerat Singh,VR Aaron,0,1,0,0,0,0,0,1,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,7,3,AR Patel,Gurkeerat Singh,VR Aaron,0,0,0,0,0,0,4,0,4,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,7,4,AR Patel,Gurkeerat Singh,VR Aaron,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,7,5,Gurkeerat Singh,AR Patel,VR Aaron,0,0,0,0,0,0,4,0,4,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,7,6,Gurkeerat Singh,AR Patel,VR Aaron,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,7,7,AR Patel,Gurkeerat Singh,VR Aaron,0,0,0,0,0,0,0,0,0,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,8,1,Gurkeerat Singh,AR Patel,SR Watson,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,8,2,AR Patel,Gurkeerat Singh,SR Watson,0,0,0,0,0,0,0,0,0,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,8,3,AR Patel,Gurkeerat Singh,SR Watson,0,0,0,0,0,0,0,0,0,AR Patel,caught,V Kohli
626,2,Kings XI Punjab,Royal Challengers Bangalore,8,4,Gurkeerat Singh,F Behardien,SR Watson,0,0,0,0,0,0,0,0,0,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,8,5,Gurkeerat Singh,F Behardien,SR Watson,0,0,0,0,0,0,0,0,0,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,8,6,Gurkeerat Singh,F Behardien,SR Watson,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,9,1,Gurkeerat Singh,F Behardien,YS Chahal,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,9,2,F Behardien,Gurkeerat Singh,YS Chahal,0,0,0,0,0,0,0,0,0,F Behardien,caught,AB de Villiers
626,2,Kings XI Punjab,Royal Challengers Bangalore,9,3,Gurkeerat Singh,KJ Abbott,YS Chahal,0,0,0,0,0,0,0,0,0,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,9,4,Gurkeerat Singh,KJ Abbott,YS Chahal,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,9,5,KJ Abbott,Gurkeerat Singh,YS Chahal,0,0,0,0,0,0,0,0,0,KJ Abbott,caught,AB de Villiers
626,2,Kings XI Punjab,Royal Challengers Bangalore,9,6,Gurkeerat Singh,MM Sharma,YS Chahal,0,0,0,0,0,0,4,0,4,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,10,1,MM Sharma,Gurkeerat Singh,CH Gayle,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,10,2,Gurkeerat Singh,MM Sharma,CH Gayle,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,10,3,MM Sharma,Gurkeerat Singh,CH Gayle,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,10,4,Gurkeerat Singh,MM Sharma,CH Gayle,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,10,5,MM Sharma,Gurkeerat Singh,CH Gayle,0,0,0,1,0,0,0,1,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,10,6,Gurkeerat Singh,MM Sharma,CH Gayle,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,11,1,Gurkeerat Singh,MM Sharma,YS Chahal,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,11,2,MM Sharma,Gurkeerat Singh,YS Chahal,0,0,0,0,0,0,0,0,0,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,11,3,MM Sharma,Gurkeerat Singh,YS Chahal,0,0,0,0,0,0,4,0,4,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,11,4,MM Sharma,Gurkeerat Singh,YS Chahal,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,11,5,Gurkeerat Singh,MM Sharma,YS Chahal,0,0,0,0,0,0,0,0,0,Gurkeerat Singh,caught,CH Gayle
626,2,Kings XI Punjab,Royal Challengers Bangalore,11,6,KC Cariappa,MM Sharma,YS Chahal,0,0,0,0,0,0,0,0,0,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,12,1,MM Sharma,KC Cariappa,CH Gayle,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,12,2,KC Cariappa,MM Sharma,CH Gayle,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,12,3,MM Sharma,KC Cariappa,CH Gayle,0,0,0,0,0,0,4,0,4,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,12,4,MM Sharma,KC Cariappa,CH Gayle,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,12,5,KC Cariappa,MM Sharma,CH Gayle,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,12,6,MM Sharma,KC Cariappa,CH Gayle,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,13,1,MM Sharma,KC Cariappa,Sachin Baby,0,0,0,0,0,0,0,0,0,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,13,2,MM Sharma,KC Cariappa,Sachin Baby,0,0,0,0,0,0,0,0,0,MM Sharma,run out,SR Watson
626,2,Kings XI Punjab,Royal Challengers Bangalore,13,3,KC Cariappa,Sandeep Sharma,Sachin Baby,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,13,4,Sandeep Sharma,KC Cariappa,Sachin Baby,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,13,5,KC Cariappa,Sandeep Sharma,Sachin Baby,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,13,6,Sandeep Sharma,KC Cariappa,Sachin Baby,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,14,1,Sandeep Sharma,KC Cariappa,CH Gayle,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,14,2,KC Cariappa,Sandeep Sharma,CH Gayle,0,0,0,0,0,0,6,0,6,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,14,3,KC Cariappa,Sandeep Sharma,CH Gayle,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,14,4,Sandeep Sharma,KC Cariappa,CH Gayle,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,14,5,KC Cariappa,Sandeep Sharma,CH Gayle,0,0,0,0,0,0,1,0,1,,,
626,2,Kings XI Punjab,Royal Challengers Bangalore,14,6,Sandeep Sharma,KC Cariappa,CH Gayle,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,1,1,RV Uthappa,G Gambhir,P Kumar,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,1,2,RV Uthappa,G Gambhir,P Kumar,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,1,3,G Gambhir,RV Uthappa,P Kumar,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,1,4,G Gambhir,RV Uthappa,P Kumar,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,1,5,RV Uthappa,G Gambhir,P Kumar,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,1,6,G Gambhir,RV Uthappa,P Kumar,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,2,1,RV Uthappa,G Gambhir,DS Kulkarni,0,0,0,0,0,0,4,0,4,,,
627,1,Kolkata Knight Riders,Gujarat Lions,2,2,RV Uthappa,G Gambhir,DS Kulkarni,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,2,3,RV Uthappa,G Gambhir,DS Kulkarni,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,2,4,G Gambhir,RV Uthappa,DS Kulkarni,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,2,5,G Gambhir,RV Uthappa,DS Kulkarni,0,0,0,0,0,0,4,0,4,,,
627,1,Kolkata Knight Riders,Gujarat Lions,2,6,G Gambhir,RV Uthappa,DS Kulkarni,0,0,0,0,0,0,2,0,2,,,
627,1,Kolkata Knight Riders,Gujarat Lions,3,1,RV Uthappa,G Gambhir,P Kumar,0,1,0,0,0,0,0,1,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,3,2,RV Uthappa,G Gambhir,P Kumar,0,1,0,0,0,0,0,1,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,3,3,RV Uthappa,G Gambhir,P Kumar,0,0,0,0,0,0,4,0,4,,,
627,1,Kolkata Knight Riders,Gujarat Lions,3,4,RV Uthappa,G Gambhir,P Kumar,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,3,5,RV Uthappa,G Gambhir,P Kumar,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,3,6,G Gambhir,RV Uthappa,P Kumar,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,3,7,G Gambhir,RV Uthappa,P Kumar,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,3,8,RV Uthappa,G Gambhir,P Kumar,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,4,1,RV Uthappa,G Gambhir,DS Kulkarni,0,0,0,0,0,0,0,0,0,G Gambhir,run out,SB Jakati
627,1,Kolkata Knight Riders,Gujarat Lions,4,2,MK Pandey,RV Uthappa,DS Kulkarni,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,4,3,RV Uthappa,MK Pandey,DS Kulkarni,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,4,4,RV Uthappa,MK Pandey,DS Kulkarni,0,0,0,0,0,0,4,0,4,,,
627,1,Kolkata Knight Riders,Gujarat Lions,4,5,RV Uthappa,MK Pandey,DS Kulkarni,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,4,6,RV Uthappa,MK Pandey,DS Kulkarni,0,0,0,0,0,0,6,0,6,,,
627,1,Kolkata Knight Riders,Gujarat Lions,5,1,MK Pandey,RV Uthappa,DR Smith,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,5,2,MK Pandey,RV Uthappa,DR Smith,0,0,0,0,0,0,0,0,0,MK Pandey,caught,SK Raina
627,1,Kolkata Knight Riders,Gujarat Lions,5,3,PP Chawla,RV Uthappa,DR Smith,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,5,4,PP Chawla,RV Uthappa,DR Smith,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,5,5,PP Chawla,RV Uthappa,DR Smith,0,0,0,0,0,0,2,0,2,,,
627,1,Kolkata Knight Riders,Gujarat Lions,5,6,PP Chawla,RV Uthappa,DR Smith,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,6,1,RV Uthappa,PP Chawla,DS Kulkarni,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,6,2,PP Chawla,RV Uthappa,DS Kulkarni,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,6,3,PP Chawla,RV Uthappa,DS Kulkarni,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,6,4,RV Uthappa,PP Chawla,DS Kulkarni,0,1,0,0,0,0,0,1,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,6,5,RV Uthappa,PP Chawla,DS Kulkarni,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,6,6,PP Chawla,RV Uthappa,DS Kulkarni,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,6,7,PP Chawla,RV Uthappa,DS Kulkarni,0,0,0,0,0,0,4,0,4,,,
627,1,Kolkata Knight Riders,Gujarat Lions,7,1,RV Uthappa,PP Chawla,DR Smith,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,7,2,RV Uthappa,PP Chawla,DR Smith,0,0,0,0,0,0,0,0,0,RV Uthappa,caught,KD Karthik
627,1,Kolkata Knight Riders,Gujarat Lions,7,3,YK Pathan,PP Chawla,DR Smith,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,7,4,PP Chawla,YK Pathan,DR Smith,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,7,5,YK Pathan,PP Chawla,DR Smith,0,1,0,0,0,0,0,1,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,7,6,YK Pathan,PP Chawla,DR Smith,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,7,7,YK Pathan,PP Chawla,DR Smith,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,8,1,PP Chawla,YK Pathan,DJ Bravo,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,8,2,PP Chawla,YK Pathan,DJ Bravo,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,8,3,PP Chawla,YK Pathan,DJ Bravo,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,8,4,PP Chawla,YK Pathan,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,8,5,YK Pathan,PP Chawla,DJ Bravo,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,8,6,YK Pathan,PP Chawla,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,9,1,YK Pathan,PP Chawla,SB Jakati,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,9,2,YK Pathan,PP Chawla,SB Jakati,0,0,0,1,0,0,0,1,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,9,3,PP Chawla,YK Pathan,SB Jakati,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,9,4,YK Pathan,PP Chawla,SB Jakati,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,9,5,PP Chawla,YK Pathan,SB Jakati,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,9,6,YK Pathan,PP Chawla,SB Jakati,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,10,1,YK Pathan,PP Chawla,DR Smith,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,10,2,PP Chawla,YK Pathan,DR Smith,0,0,0,0,0,0,0,0,0,PP Chawla,bowled,
627,1,Kolkata Knight Riders,Gujarat Lions,10,3,Shakib Al Hasan,YK Pathan,DR Smith,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,10,4,Shakib Al Hasan,YK Pathan,DR Smith,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,10,5,Shakib Al Hasan,YK Pathan,DR Smith,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,10,6,Shakib Al Hasan,YK Pathan,DR Smith,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,11,1,YK Pathan,Shakib Al Hasan,SB Jakati,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,11,2,Shakib Al Hasan,YK Pathan,SB Jakati,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,11,3,YK Pathan,Shakib Al Hasan,SB Jakati,0,0,0,1,0,0,0,1,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,11,4,Shakib Al Hasan,YK Pathan,SB Jakati,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,11,5,YK Pathan,Shakib Al Hasan,SB Jakati,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,11,6,YK Pathan,Shakib Al Hasan,SB Jakati,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,12,1,Shakib Al Hasan,YK Pathan,DR Smith,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,12,2,YK Pathan,Shakib Al Hasan,DR Smith,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,12,3,Shakib Al Hasan,YK Pathan,DR Smith,0,0,0,0,0,0,0,0,0,Shakib Al Hasan,caught,ER Dwivedi
627,1,Kolkata Knight Riders,Gujarat Lions,12,4,SA Yadav,YK Pathan,DR Smith,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,12,5,SA Yadav,YK Pathan,DR Smith,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,12,6,SA Yadav,YK Pathan,DR Smith,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,13,1,YK Pathan,SA Yadav,RA Jadeja,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,13,2,YK Pathan,SA Yadav,RA Jadeja,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,13,3,YK Pathan,SA Yadav,RA Jadeja,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,13,4,SA Yadav,YK Pathan,RA Jadeja,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,13,5,YK Pathan,SA Yadav,RA Jadeja,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,13,6,SA Yadav,YK Pathan,RA Jadeja,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,14,1,YK Pathan,SA Yadav,SB Jakati,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,14,2,YK Pathan,SA Yadav,SB Jakati,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,14,3,SA Yadav,YK Pathan,SB Jakati,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,14,4,YK Pathan,SA Yadav,SB Jakati,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,14,5,SA Yadav,YK Pathan,SB Jakati,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,14,6,YK Pathan,SA Yadav,SB Jakati,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,15,1,YK Pathan,SA Yadav,RA Jadeja,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,15,2,SA Yadav,YK Pathan,RA Jadeja,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,15,3,YK Pathan,SA Yadav,RA Jadeja,0,0,0,0,0,0,4,0,4,,,
627,1,Kolkata Knight Riders,Gujarat Lions,15,4,YK Pathan,SA Yadav,RA Jadeja,0,0,0,0,0,0,6,0,6,,,
627,1,Kolkata Knight Riders,Gujarat Lions,15,5,YK Pathan,SA Yadav,RA Jadeja,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,15,6,SA Yadav,YK Pathan,RA Jadeja,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,16,1,SA Yadav,YK Pathan,DJ Bravo,0,0,0,0,0,0,4,0,4,,,
627,1,Kolkata Knight Riders,Gujarat Lions,16,2,SA Yadav,YK Pathan,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,16,3,YK Pathan,SA Yadav,DJ Bravo,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,16,4,YK Pathan,SA Yadav,DJ Bravo,0,0,0,0,0,0,4,0,4,,,
627,1,Kolkata Knight Riders,Gujarat Lions,16,5,YK Pathan,SA Yadav,DJ Bravo,0,0,0,0,0,0,0,0,0,,,
627,1,Kolkata Knight Riders,Gujarat Lions,16,6,YK Pathan,SA Yadav,DJ Bravo,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,17,1,YK Pathan,SA Yadav,SB Jakati,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,17,2,SA Yadav,YK Pathan,SB Jakati,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,17,3,YK Pathan,SA Yadav,SB Jakati,0,0,0,0,0,0,1,0,1,,,
627,1,Kolkata Knight Riders,Gujarat Lions,17,4,SA Yadav,YK Pathan,SB Jakati,0,0,0,0,0,0,6,0,6,,,
627,1,Kolkata Knight Riders,Gujarat Lions,17,5,SA Yadav,YK Pathan,SB Jakati,0,0,0,0,0,0,0,0,0,SA Yadav,caught,DS Kulkarni
